CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
28,9,2016,4,10,2016,H1B,ZF SERVICES LLC,IL,UNITED STATES OF AMERICA,INTERNIST,336111,1,Y,53414,Year,OES,2016,OFLC ONLINE DATA CENTER,67210,0,Year,N,N,IL,60061,CERTIFIED
28,9,2016,4,10,2016,H1B,ZILLION TECHNOLOGIES INC,VA,UNITED STATES OF AMERICA,INTERPRETERS AND TRANSLATORS,541511,1,Y,63315,Year,OES,2016,OFLC ONLINE DATA CENTER,65000,0,Year,Y,N,VA,20190,CERTIFIED
28,9,2016,4,10,2016,H1B,ZIMMER INC,IN,UNITED STATES OF AMERICA,IT MANAGERS,339112,1,Y,62296,Year,OES,2016,OFLC ONLINE DATA CENTER,62296,102000,Year,N,N,IN,46580,CERTIFIED
28,9,2016,4,10,2016,H1B,ZOOSK INC,CA,UNITED STATES OF AMERICA,IT MANAGERS,812990,1,Y,125382,Year,OES,2016,OFLC ONLINE DATA CENTER,125382,147000,Year,N,N,CA,94103,CERTIFIED
28,9,2016,4,10,2016,H1B,ZS ASSOCIATES INC,IL,UNITED STATES OF AMERICA,IT MANAGERS,541613,1,Y,71323,Year,OES,2016,OFLC ONLINE DATA CENTER,82400,0,Year,N,N,PA,19103,CERTIFIED
28,9,2016,4,10,2016,H1B,ZSCALER INC,CA,UNITED STATES OF AMERICA,IT MANAGERS,541511,1,Y,95306,Year,OES,2016,OFLC ONLINE DATA CENTER,145000,160000,Year,N,N,CA,95134,CERTIFIED
28,9,2016,4,10,2016,H1B,ZULILY LLC,WA,UNITED STATES OF AMERICA,IT MANAGERS,454111,1,Y,106101,Year,OES,2016,OFLC ONLINE DATA CENTER,150000,0,Year,N,N,WA,98121,CERTIFIED
28,9,2016,4,10,2016,H1B,ZUVEN TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,IT MANAGERS,541511,1,Y,58573,Year,OES,2016,OFLC ONLINE DATA CENTER,69000,0,Year,Y,N,IN,46032,CERTIFIED
28,9,2016,4,10,2016,H1B,ZUVEN TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,IT MANAGERS,541511,1,Y,60258,Year,OES,2016,OFLC ONLINE DATA CENTER,68827,0,Year,Y,N,AZ,85282,CERTIFIED
29,9,2016,4,10,2016,H1B,DOTCOM TEAM LLC,MA,UNITED STATES OF AMERICA,IT MANAGERS,5415,1,Y,88067,Year,OES,2016,OFLC ONLINE DATA CENTER,89000,110000,Year,Y,N,MA,2184,WITHDRAWN
29,9,2016,4,10,2016,H1B,GLOBE TRAILERS TRANSPORT SYSTEMS,FL,UNITED STATES OF AMERICA,IT MANAGERS,333992,1,Y,39.25,Hour,Other,2016,OFLC ONLINE DATA CENTER,38,0,Hour,N,N,FL,34203,DENIED
29,9,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,IT MANAGERS,54151,1,Y,75795,Year,OES,2016,OFLC ONLINE DATA CENTER,75795,0,Year,N,N,NJ,7748,WITHDRAWN
29,9,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,IT MANAGERS,54151,1,Y,79019,Year,OES,2016,OFLC ONLINE DATA CENTER,79019,0,Year,N,N,CA,91367,WITHDRAWN
29,9,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,IT MANAGERS,54151,1,Y,53186,Year,OES,2016,OFLC ONLINE DATA CENTER,64641,0,Year,N,N,IA,52001,WITHDRAWN
29,9,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,IT MANAGERS,54151,1,Y,64917,Year,OES,2016,OFLC ONLINE DATA CENTER,64917,0,Year,N,N,TN,37416,WITHDRAWN
29,9,2016,4,10,2016,H1B,INTERCOS AMERICA INC,NY,UNITED STATES OF AMERICA,IT MANAGERS,446120,1,Y,104936,Year,OES,2016,OFLC ONLINE DATA CENTER,128749,0,Year,N,N,NY,10920,DENIED
29,9,2016,4,10,2016,H1B,KADLEC REGIONAL MEDICAL CENTER,WA,UNITED STATES OF AMERICA,IT MANAGERS,622110,1,Y,181896,Year,OES,2016,OFLC ONLINE DATA CENTER,209999,0,Year,N,N,WA,99352,WITHDRAWN
29,9,2016,4,10,2016,H1B,KPMG LLP,TX,UNITED STATES OF AMERICA,IT MANAGERS,54121,1,Y,59363,Year,OES,2016,OFLC ONLINE DATA CENTER,55000,62500,Year,N,N,CA,95054,DENIED
29,9,2016,4,10,2016,E3 Australian,OI AGENCY LLC,HI,UNITED STATES OF AMERICA,IT MANAGERS,541820,1,Y,75920,Year,OES,2016,OFLC ONLINE DATA CENTER,50000,100000,Year,,,HI,96817,DENIED
29,9,2016,4,10,2016,E3 Australian,ONE COOL EARTH,CA,UNITED STATES OF AMERICA,IT MANAGERS,611710,1,N,24.91,Hour,OES,2016,OFLC ONLINE DATA CENTER,20,30,Hour,,,CA,93446,DENIED
29,9,2016,4,10,2016,H1B,POPULUS GROUP LLC,MI,UNITED STATES OF AMERICA,IT MANAGERS,561320,1,Y,47.26,Hour,OES,2016,OFLC ONLINE DATA CENTER,45,0,Hour,N,N,CA,95821,DENIED
29,9,2016,4,10,2016,H1B,REDSEAL INC,CA,UNITED STATES OF AMERICA,IT MANAGERS,511210,1,Y,124093,Year,OES,2016,OFLC ONLINE DATA CENTER,124093,145000,Year,N,N,CA,94085,DENIED
29,9,2016,4,10,2016,H1B,TRANSCEND INSIGHTS INC,KY,UNITED STATES OF AMERICA,IT MANAGERS,524114,1,Y,91109,Year,Other,2015,RADFORD GLOBAL SURVEY,91109,125000,Year,N,N,CA,95008,DENIED
30,9,2016,4,10,2016,H1B,ADOBE SYSTEMS INCORPORATED,CA,UNITED STATES OF AMERICA,IT MANAGERS,541512,1,Y,169749,Year,OES,2016,OFLC ONLINE DATA CENTER,181000,0,Year,N,N,CA,95110,WITHDRAWN
30,9,2016,4,10,2016,H1B,ADVANCED INSTRUMENTS INC,MA,UNITED STATES OF AMERICA,IT MANAGERS,334516,1,Y,73570,Year,OES,2016,NONE,85000,0,Year,N,N,MA,2062,DENIED
30,9,2016,4,10,2016,E3 Australian,BENSON MARKETING GROUP LLC,CA,UNITED STATES OF AMERICA,IT MANAGERS,5418,1,Y,110323,Year,OES,2016,OFLC ONLINE DATA CENTER,130000,150000,Year,,,CA,94558,DENIED
30,9,2016,4,10,2016,H1B,BRISTOL MYERS SQUIBB COMPANY,NJ,UNITED STATES OF AMERICA,IT MANAGERS,325411,1,Y,80163,Year,OES,2016,OFLC ONLINE DATA CENTER,113034,0,Year,N,N,NJ,8648,DENIED
30,9,2016,4,10,2016,H1B,CENTRAL MICHIGAN UNIVERSITY,MI,UNITED STATES OF AMERICA,IT MANAGERS,611310,1,Y,38210,Year,OES,2016,OFLC ONLINE DATA CENTER,48000,0,Year,N,N,MI,48859,DENIED
30,9,2016,4,10,2016,H1B,COMPUNNEL SOFTWARE GROUP INC,NJ,UNITED STATES OF AMERICA,IT MANAGERS,541511,1,Y,70221,Year,Other,2016,OFLC ONLINE DATA CENTER,63880,0,Year,Y,N,NJ,8536,DENIED
30,9,2016,4,10,2016,H1B,CONDUENT LEGAL and COMPLIANCE SOLUTIONS LLC,TX,UNITED STATES OF AMERICA,LAB TECHNICIANS,541512,1,Y,55619,Year,OES,2016,OFLC ONLINE DATA CENTER,57160.82,0,Year,N,N,NY,12207,DENIED
30,9,2016,4,10,2016,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,LAB TECHNICIANS,54161,1,Y,113922,Year,OES,2016,OFLC ONLINE DATA CENTER,141000,211000,Year,N,N,CO,80202,DENIED
30,9,2016,4,10,2016,H1B,DOTERRA INTERNATIONAL LLC,UT,UNITED STATES OF AMERICA,LAB TECHNICIANS,325199,1,Y,92997,Year,OES,2016,NONE,99999.84,0,Year,N,N,UT,84062,DENIED
30,9,2016,4,10,2016,H1B,EFG CAPITAL INTERNATIONAL CORPORATION,FL,UNITED STATES OF AMERICA,ARCHITECTURE,5239,1,Y,66102,Year,Other,2016,OFLC ONLINE DATA CENTER,65000,0,Year,N,N,FL,33131,DENIED
30,9,2016,4,10,2016,H1B,ELAN TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,LAWYERS AND LEGAL SUPPORT WORKERS,541511,1,Y,73195,Year,OES,2016,OFLC ONLINE DATA CENTER,84000,0,Year,Y,N,TX,75039,WITHDRAWN
30,9,2016,4,10,2016,H1B,GROUP HEALTH PLAN INC,MN,UNITED STATES OF AMERICA,LAWYERS AND LEGAL SUPPORT WORKERS,621491,1,Y,88200,Year,Other,2016,WILLIS TOWERS WATSON SURVEY,88200,102480,Year,N,N,MN,55425,DENIED
30,9,2016,4,10,2016,H1B,HEARST COMMUNICATIONS INC HEARST MAGAZINES DIVISION,NY,UNITED STATES OF AMERICA,LAWYERS AND LEGAL SUPPORT WORKERS,511120,1,Y,66477,Year,Other,2016,OFLC ONLINE DATA CENTER,78500,0,Year,N,N,NY,10019,DENIED
30,9,2016,4,10,2016,H1B,KINSALE MANAGEMENT INC,VA,UNITED STATES OF AMERICA,SCIENTIST,524126,1,Y,97070,Year,OES,2015,NONE,100000,0,Year,N,N,VA,23230,DENIED
30,9,2016,4,10,2016,H1B,MAESTRO TECHNOLOGIES INC,NJ,UNITED STATES OF AMERICA,LOGISTICIANS,541511,1,Y,87027,Year,Other,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,NC,28202,DENIED
30,9,2016,4,10,2016,E3 Australian,MAMCO INC,NJ,UNITED STATES OF AMERICA,LOGISTICIANS,531311,1,Y,45864,Year,Other,2016,OFLC ONLINE DATA CENTER,52000,52000,Year,,,NJ,8054,DENIED
30,9,2016,4,10,2016,H1B,PIEZOTECH LLC,IN,UNITED STATES OF AMERICA,LOGISTICIANS,3364,1,Y,65770,Year,OES,2016,OFLC ONLINE DATA CENTER,67595,0,Year,N,N,IN,46268,DENIED
30,9,2016,4,10,2016,E3 Australian,ROCKETRIP INC,NY,UNITED STATES OF AMERICA,ANALYSTS,511210,1,Y,74984,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,N,N,NY,10016,DENIED
30,9,2016,4,10,2016,H1B,SAGE SOFTWARE INC,GA,UNITED STATES OF AMERICA,MANAGERS,511210,1,Y,124405,Year,OES,2016,OFLC ONLINE DATA CENTER,124405,0,Year,N,N,CA,94108,WITHDRAWN
30,9,2016,4,10,2016,H1B,SULLIVAN AND COMPANY MARKETING COLLATERAL LLC,NY,UNITED STATES OF AMERICA,MANAGERS,541810,1,Y,80267,Year,OES,2016,OFLC ONLINE DATA CENTER,88000,0,Year,N,N,NY,10014,DENIED
30,9,2016,4,10,2016,H1B,SYNAPSIS INC,IL,UNITED STATES OF AMERICA,MANAGERS,541511,1,Y,68037,Year,Other,2016,OFLC ONLINE DATA CENTER,68037,0,Year,Y,N,PA,19103,WITHDRAWN
30,9,2016,4,10,2016,E3 Australian,VFILES LLC,NY,UNITED STATES OF AMERICA,MANAGERS,45399,1,Y,70000,Year,OES,2016,NONE,70000,0,Year,,,NY,10013,DENIED
1,10,2016,4,10,2016,H1B,SCHRILL TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,MANAGERS,541519,1,Y,64106,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,TX,77070,DENIED
1,10,2016,4,10,2016,H1B,TECHLAND INC,FL,UNITED STATES OF AMERICA,MANAGERS,54151,1,Y,79165,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,DE,19897,DENIED
3,10,2016,4,10,2016,H1B,CONAGRA FOODS INC,NE,UNITED STATES OF AMERICA,MANAGERS,311422,1,Y,98051,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,140000,Year,N,N,NE,68122,WITHDRAWN
3,10,2016,4,10,2016,H1B,DHI GROUP INC,IA,UNITED STATES OF AMERICA,MANAGERS,5415,1,Y,147243,Year,OES,2016,OFLC ONLINE DATA CENTER,127899,130000,Year,N,N,NY,10018,WITHDRAWN
3,10,2016,4,10,2016,H1B,JACKSON CLINIC P A,TN,UNITED STATES OF AMERICA,MANAGERS,621111,1,Y,201531,Year,OES,2016,OFLC ONLINE DATA CENTER,400000,0,Year,N,N,TN,38301,WITHDRAWN
3,10,2016,4,10,2016,H1B,QUESTPAY INC,NJ,UNITED STATES OF AMERICA,MANAGERS,541511,1,Y,82805,Year,Other,2016,OFLC ONLINE DATA CENTER,83000,0,Year,Y,N,NJ,7920,WITHDRAWN
3,10,2016,4,10,2016,H1B,SYNTEL CONSULTING INC,MI,UNITED STATES OF AMERICA,MANAGERS,541511,1,Y,55661,Year,OES,2016,OFLC ONLINE DATA CENTER,62000,0,Year,Y,N,AZ,85050,WITHDRAWN
3,10,2016,4,10,2016,H1B,VED SOFTWARE SERVICES INC,MI,UNITED STATES OF AMERICA,MANAGERS,541511,1,Y,94619,Year,OES,2016,OFLC ONLINE DATA CENTER,94800,0,Year,Y,N,CA,94085,WITHDRAWN
4,10,2016,4,10,2016,H1B,ALLEGRO DEVELOPMENT CORPORATION,TX,UNITED STATES OF AMERICA,MANAGERS,511210,1,Y,117936,Year,OES,2016,OFLC ONLINE DATA CENTER,124836,0,Year,N,N,TX,75202,WITHDRAWN
4,10,2016,4,10,2016,E3 Australian,DIVERSANT LLC,NJ,UNITED STATES OF AMERICA,MANAGERS,5415,1,Y,43.32,Hour,OES,2016,OFLC ONLINE DATA CENTER,50,65,Hour,,,PA,19422,WITHDRAWN
4,10,2016,4,10,2016,H1B,ESYSTEMS INC,NJ,UNITED STATES OF AMERICA,MANAGERS,54151,1,Y,60944,Year,OES,2016,OFLC ONLINE DATA CENTER,70000,0,Year,Y,N,NC,27713,WITHDRAWN
4,10,2016,4,10,2016,H1B,IBM CORPORATION,NC,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,48422,Year,OES,2016,OFLC ONLINE DATA CENTER,80004,95000.4,Year,N,N,LA,70802,WITHDRAWN
4,10,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,84864,Year,OES,2015,OFLC ONLINE DATA CENTER,98771,0,Year,N,N,NY,10036,WITHDRAWN
4,10,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,54558,Year,OES,2015,OFLC ONLINE DATA CENTER,71319,72530,Year,N,N,ID,83707,WITHDRAWN
4,10,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,69826,Year,OES,2015,OFLC ONLINE DATA CENTER,72278,76809,Year,N,N,NC,28262,WITHDRAWN
4,10,2016,4,10,2016,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,64917,Year,OES,2016,OFLC ONLINE DATA CENTER,64917,0,Year,N,N,TN,37416,WITHDRAWN
4,10,2016,4,10,2016,H1B,INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC,TN,UNITED STATES OF AMERICA,MARKETING,336360,1,Y,77522,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,0,Year,N,N,TN,37321,WITHDRAWN
4,10,2016,4,10,2016,H1B,IPOLARITY LLC,NJ,UNITED STATES OF AMERICA,MARKETING,541511,1,Y,50523,Year,OES,2016,OFLC ONLINE DATA CENTER,71000,0,Year,Y,N,TX,78288,WITHDRAWN
4,10,2016,4,10,2016,H1B,KNOWLEDGE RESOURCES GROUP INC,GA,UNITED STATES OF AMERICA,MARKETING,611110,1,Y,48010,Year,OES,2016,OFLC ONLINE DATA CENTER,50000,0,Year,Y,N,GA,30297,WITHDRAWN
4,10,2016,4,10,2016,H1B,LARSEN and TOUBRO INFOTECH LIMITED,NJ,UNITED STATES OF AMERICA,MARKETING,541512,1,Y,53810,Year,OES,2016,OFLC ONLINE DATA CENTER,70080,0,Year,Y,N,CT,6103,WITHDRAWN
4,10,2016,4,10,2016,H1B,POLARIS SOLUTIONS LLC,NY,UNITED STATES OF AMERICA,MARKETING,54161,1,Y,64813,Year,OES,2015,OFLC ONLINE DATA CENTER,61797,75000,Year,Y,N,NY,10005,WITHDRAWN
4,10,2016,4,10,2016,H1B,POLARIS SOLUTIONS LLC,NY,UNITED STATES OF AMERICA,MARKETING,54161,1,Y,104936,Year,OES,2015,OFLC ONLINE DATA CENTER,104936,112000,Year,Y,N,NY,10005,WITHDRAWN
4,10,2016,4,10,2016,H1B,POLARIS SOLUTIONS LLC,NY,UNITED STATES OF AMERICA,MARKETING,54161,1,Y,64813,Year,OES,2016,OFLC ONLINE DATA CENTER,61797,75000,Year,Y,N,NY,10005,WITHDRAWN
4,10,2016,4,10,2016,H1B,QUOTIENT TECHNOLOGY INC,CA,UNITED STATES OF AMERICA,MARKETING,519130,1,Y,124093,Year,OES,2016,OFLC ONLINE DATA CENTER,124093,0,Year,N,N,CA,94043,WITHDRAWN
4,10,2016,4,10,2016,H1B,RMS COMPUTER CORP,NY,UNITED STATES OF AMERICA,MARKETING,541512,1,Y,107390,Year,OES,2016,OFLC ONLINE DATA CENTER,108000,0,Year,N,N,SC,29715,WITHDRAWN
4,10,2016,4,10,2016,H1B,ROBLOX CORPORATION,CA,UNITED STATES OF AMERICA,MARKETING,511210,1,Y,106454,Year,OES,2016,OFLC ONLINE DATA CENTER,110000,0,Year,N,N,CA,94401,WITHDRAWN
4,10,2016,4,10,2016,H1B,SMART WORKS LLC,NJ,UNITED STATES OF AMERICA,MARKETING,54151,1,Y,76170,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,LA,90245,WITHDRAWN
4,10,2016,4,10,2016,H1B,SYSINTELLI INC,CA,UNITED STATES OF AMERICA,MARKETING,541519,1,Y,59218,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,CA,92868,WITHDRAWN
4,10,2016,4,10,2016,H1B,SYSINTELLI INC,CA,UNITED STATES OF AMERICA,MARKETING,541519,1,Y,72821,Year,OES,2016,OFLC ONLINE DATA CENTER,73000,0,Year,Y,N,CA,92868,WITHDRAWN
4,10,2016,4,10,2016,E3 Australian,WOODBOLT DISTRIBUTION LLC,TX,UNITED STATES OF AMERICA,MARKETING,424990,1,Y,153234,Year,OES,2016,OFLC ONLINE DATA CENTER,153234,235000,Year,,,TX,78701,WITHDRAWN
28,9,2016,4,10,2016,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,MARKETING,541511,1,Y,83782,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,0,Year,Y,N,CA,92656,CERTIFIED
22,8,2014,4,10,2016,H1B,MASTERCARD INTERNATIONAL INCORPORATED,NY,UNITED STATES OF AMERICA,MARKETING,522210,1,Y,63003,Year,OES,2014,OFLC ONLINE DATA CENTER,68586,0,Year,N,N,MO,63368,CERTIFIEDWITHDRAWN
27,9,2016,4,10,2016,H1B,PAMTEN INC,NJ,UNITED STATES OF AMERICA,MARKETING,541511,1,Y,67434,Year,OES,2016,OFLC ONLINE DATA CENTER,68000,0,Year,Y,N,GA,30005,CERTIFIEDWITHDRAWN
28,9,2016,4,10,2016,H1B,AMDOCS INC,MO,UNITED STATES OF AMERICA,MARKETING,541511,1,Y,80205,Year,OES,2016,OFLC ONLINE DATA CENTER,96100.4,96100.4,Year,N,N,GA,30009,CERTIFIED
28,9,2016,4,10,2016,H1B,CHECKFREE SERVICES CORPORATION,WI,UNITED STATES OF AMERICA,MATHEMATICIANS AND STATISTICIANS,518210,1,Y,96907,Year,OES,2016,OFLC ONLINE DATA CENTER,96907,133000,Year,N,N,GA,30004,CERTIFIED
28,9,2016,4,10,2016,H1B,CMC AMERICAS INC,LA,UNITED STATES OF AMERICA,HEALTHCARE,541511,1,Y,69056,Year,OES,2016,OFLC ONLINE DATA CENTER,73237,0,Year,Y,N,GA,30022,CERTIFIED
28,9,2016,4,10,2016,H1B,INFOTECH PRISM LLC,GA,UNITED STATES OF AMERICA,MULTIMEDIA ARTISTS AND ANIMATORS,541511,5,Y,47154,Year,OES,2015,OFLC ONLINE DATA CENTER,65000,0,Year,Y,N,GA,30009,CERTIFIED
28,9,2016,4,10,2016,H1B,INFOTECH PRISM LLC,GA,UNITED STATES OF AMERICA,ENTERTAINMENT,541511,5,Y,58510,Year,OES,2015,OFLC ONLINE DATA CENTER,65000,0,Year,Y,N,GA,30009,CERTIFIED
28,9,2016,4,10,2016,H1B,INFOTECH PRISM LLC,GA,UNITED STATES OF AMERICA,AGRICULTURE,541511,5,Y,47154,Year,OES,2015,OFLC ONLINE DATA CENTER,65000,0,Year,Y,N,GA,30009,CERTIFIED
28,9,2016,4,10,2016,H1B,INTELLISOFT TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,DOCTORS,541511,1,Y,47154,Year,OES,2016,OFLC ONLINE DATA CENTER,73000,0,Year,Y,N,GA,30022,CERTIFIED
28,9,2016,4,10,2016,H1B,LANDIS GYR TECHNOLOGY INC,GA,UNITED STATES OF AMERICA,DOCTORS,561990,1,Y,91790,Year,OES,2016,OFLC ONLINE DATA CENTER,95500,167000,Year,N,N,GA,30022,CERTIFIED
28,9,2016,4,10,2016,H1B,NTT DATA INC,MA,UNITED STATES OF AMERICA,HEALTHCARE,541511,1,Y,67434,Year,OES,2016,OFLC ONLINE DATA CENTER,67434,90000,Year,N,N,GA,30005,CERTIFIED
28,9,2016,4,10,2016,H1B,POPULUS GROUP LLC,MI,UNITED STATES OF AMERICA,HEALTHCARE,561320,1,Y,54.66,Hour,OES,2016,OFLC ONLINE DATA CENTER,55,0,Hour,N,N,GA,30005,CERTIFIED
28,9,2016,4,10,2016,H1B,TEK SERVICES LLC,GA,UNITED STATES OF AMERICA,SCIENTIST,541511,1,Y,57470,Year,OES,2016,OFLC ONLINE DATA CENTER,77380,0,Year,Y,N,GA,30022,CERTIFIED
19,2,2016,4,10,2016,H1B,SIX DIMENSIONS INC,NY,UNITED STATES OF AMERICA,SCIENTIST,541613,1,Y,58136,Year,OES,2015,OFLC ONLINE DATA CENTER,60000,75000,Year,N,N,OH,45202,CERTIFIEDWITHDRAWN
28,9,2016,4,10,2016,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,SCIENTIST,5416,1,Y,61818,Year,OES,2016,OFLC ONLINE DATA CENTER,85200,0,Year,N,N,OH,45242,CERTIFIED
28,9,2016,4,10,2016,H1B,HEALTHSOURCE OF OHIO INC,OH,UNITED STATES OF AMERICA,SCIENTIST,621111,1,Y,120702,Year,Other,2016,OFLC ONLINE DATA CENTER,124000,155000,Year,N,N,OH,45244,CERTIFIED
28,9,2016,4,10,2016,H1B,SOGETI USA LLC,OH,UNITED STATES OF AMERICA,EDUCATION,541511,1,Y,60403,Year,OES,2016,OFLC ONLINE DATA CENTER,68000,0,Year,Y,N,OH,45202,CERTIFIED
28,9,2016,4,10,2016,H1B,TATA CONSULTANCY SERVICES LIMITED,MD,UNITED STATES OF AMERICA,ENTERTAINMENT,541511,1,Y,66622,Year,OES,2016,OFLC ONLINE DATA CENTER,66622,94500,Year,Y,N,OH,45202,CERTIFIED
28,9,2016,4,10,2016,H1B,TEKSKILLS INC,NJ,UNITED STATES OF AMERICA,REAL ESTATE,541511,1,Y,61818,Year,Other,2016,ONLINE WAGE LIBRARY,84198,0,Year,Y,N,OH,45216,CERTIFIED
28,9,2016,4,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,EDUCATION,541511,1,Y,65291,Year,OES,2016,OFLC ONLINE DATA CENTER,65291,0,Year,Y,N,MN,45202,CERTIFIED
4,10,2016,4,10,2016,H1B,UNIVERSITY OF CINCINNATI,OH,UNITED STATES OF AMERICA,PUBLIC RELATIONS,611310,1,Y,38376,Year,OES,2016,OFLC ONLINE DATA CENTER,52020,0,Year,N,N,OH,45267,WITHDRAWN
28,9,2016,4,10,2016,H1B,FUJITSU AMERICA INC,TX,UNITED STATES OF AMERICA,SCIENTIST,541511,1,Y,80746,Year,Other,2016,RADFORD GLOBAL SURVEY,80746,0,Year,N,N,MD,21117,CERTIFIED
22,7,2015,4,10,2016,H1B,EXLSERVICECOM LLC,NY,UNITED STATES OF AMERICA,SCIENTIST,541611,1,Y,55120,Year,OES,2015,OFLC ONLINE DATA CENTER,62000,0,Year,N,N,CA,91107,CERTIFIEDWITHDRAWN
28,9,2016,4,10,2016,H1B,MULTIVISION LLC,VA,UNITED STATES OF AMERICA,SCIENTIST,541690,1,Y,71323,Year,OES,2016,OFLC ONLINE DATA CENTER,72000,0,Year,Y,N,PA,19103,CERTIFIED
28,9,2016,4,10,2016,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,SCIENTIST,5416,1,Y,79726,Year,OES,2016,OFLC ONLINE DATA CENTER,86700,0,Year,N,N,PA,15219,CERTIFIED
28,9,2016,4,10,2016,H1B,AMAZON CORPORATE LLC,WA,UNITED STATES OF AMERICA,SCIENTIST,454111,1,Y,57304,Year,OES,2016,OFLC ONLINE DATA CENTER,104000,0,Year,N,N,PA,15213,CERTIFIED
28,9,2016,4,10,2016,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,SCIENTIST,54161,15,Y,65208,Year,OES,2016,OFLC ONLINE DATA CENTER,86000,164300,Year,N,N,PA,15205,CERTIFIED
28,9,2016,4,10,2016,H1B,HM HEALTH SOLUTIONS INC,PA,UNITED STATES OF AMERICA,SCIENTIST,524114,1,Y,72571,Year,OES,2016,OFLC ONLINE DATA CENTER,76570,0,Year,N,N,PA,15222,CERTIFIED
28,9,2016,4,10,2016,H1B,UPMC PRESBYTERIAN SHADYSIDE,PA,UNITED STATES OF AMERICA,SCIENTIST,622110,1,Y,52978,Year,OES,2016,OFLC ONLINE DATA CENTER,52978,0,Year,N,N,PA,15232,CERTIFIED
14,8,2015,4,10,2016,H1B,FCA US LLC,MI,UNITED STATES OF AMERICA,SCIENTIST,3361,1,Y,66394,Year,OES,2015,OFLC ONLINE DATA CENTER,85043.52,0,Year,N,N,MI,48326,CERTIFIEDWITHDRAWN
28,9,2016,4,10,2016,H1B,INFODRIVE SYSTEMS LLC,TX,UNITED STATES OF AMERICA,SCIENTIST,541511,1,Y,52312,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,MI,48326,CERTIFIED
28,3,2014,4,10,2016,H1B,UNITED METHODIST HOMES and SERVICES,IL,UNITED STATES OF AMERICA,SCIENTIST,623110,1,Y,24.76,Hour,Other,2013,OFLC ONLINE DATA CENTER,28,0,Hour,N,N,IL,60640,CERTIFIEDWITHDRAWN
8,4,2014,4,10,2016,H1B,UNITED METHODIST HOMES and SERVICES,IL,UNITED STATES OF AMERICA,SCIENTIST,623110,1,Y,24.76,Hour,Other,2013,OFLC ONLINE DATA CENTER,28,0,Hour,N,N,IL,60640,CERTIFIEDWITHDRAWN
